"Timestamp","Institution","Location","Subject Area","Review Date","URL","Rank","Last Update","Notes","Number Applied","Matched status","Matched institution name","State abbreviation","Unique IPEDS identification number for an institution","City location of institution","2021 Basic Classification","2021 Undergraduate Instructional Program Classification","2021 Graduate Instructional Program Classification","2021 Undergraduate Profile Classification","2021 Enrollment Profile Classification","2021 Size and Setting Classification","2020/2015 Carnegie Community Engagement Elective Classification","Region code","Sector of institution (control and level combined)","Level of institution","Control of institution","Postsecondary and Title IV institution indicator","Degree of urbanization (Urban-centric locale)","Land-grant institution","Institution grants a medical degree (MD, DDS, DMD, DO, DVM)","Historically Black College or University","Tribal College flag","Hispanic Serving Institution (Using composite lists)","Minority Serving Institution (HSI, HBCU, or Tribal College or University only)","Women's College flag","Council on Public Liberal Arts Colleges flag","Coalition of Urban Serving Universities flag","Coalition of Urban and Metropolitan Universities flag","Associate's degree total","Bachelor's degree total","Master's degrees conferred","Doctoral degrees - research/scholarship","Doctoral degrees - professional practice","Doctoral degrees - other","Total degrees conferred","Science & Engineering Research & Development Expenditures ($Thousands)","Non Science & Engineering Research & Development Expenditures ($Thousands)","Postdoctorates and non-faculty research staff with doctorates","Number full-time of faculty in ladder rank (assistant, associate, and full professors) Fall 2020","Social Science research/scholarship doctoral degrees","Humanities research/scholarship doctoral degrees","STEM research/scholarship doctoral degrees","Number of research/scholarship doctoral degrees conferred in professional fields","Research/scholarship doctoral degrees in Arts & Science fields (humanities, social sciences, & STEM)","Research/scholarship doctoral degrees in professional/other fields","Master's, doctoral-professional practice, and doctoral-other degrees conferred in the Arts & Sciences","Master's, doctoral-professional practice, and doctoral-other degrees conferred in the Professional fields","Baccalaureate degrees conferred in the Arts & Sciences (first and second majors)","Number of baccalaureate degrees conferred in professional fields","Associate's and Certificates of less than 2 years in career and technical fields","Associate's and Certificates of less than 2 years in transfer fields","Total Fall 2019 enrollment","Annual enrollment headcount, academic year 2019-20","Total Fall 2020 enrollment","Fall 2020 Full-Time Equivalent enrollment (full-time plus one-third part-time)","Undergraduate total enrollment, fall 2020","Graduate total enrollment, fall 2020","Undergraduate degree-seeking full-time enrollment","Undergraduate degree-seeking part-time enrollment","Undergraduate non-degree full-time students","Undergraduate non-degree part-time students","Graduate full-time enrollment, fall 2020","Graduate part-time enrollment, fall 2020","Undergraduate new first-time full-time students","Undergraduate new first-time part-time students","Undergraduate new transfer-in full-time students","Undergraduate new transfer-in part-time students","Student mix ratio used for associates college basic classification subcategories","Program mix ratio used for associates college basic classification subcategories","Number of different 2-digit CIP codes in which institution confers any degree","Two-digit CIP code designation in which institution conferred the most degrees","Two-digit CIP code designation in which institution conferred the most degrees (if there is a tie)","Number of degrees awarded in largest two-digit CIP code","Percent of total degrees conferred in CIP-2 designation under which largest number of degrees conferred","Number of different 4-digit CIP code designations in which institution confers an undergraduate degree","Number of graduate degree programs, where a program is defined at the 4-digit CIP code level","CIP-4s observed at both undergrad & grad/professional as percentage of undergraduate CIP-4s","Percent of CIP4 areas in which undergraduate degrees are conferred that graduate degrees are also conferred","Institution confers research/scholarship doctoral degrees","Two-digit CIP under which institution confers the most graduate degrees is Education","Two-digit CIP under which institution confers the most graduate degrees is Business","Two-digit CIP under which institution confers the most graduate degrees is other than Business or Education","Number of different 2-digit CIP codes in which institution confers master's, doctoral-professional practice, and doctoral-other degrees","Number of different 2-digit CIP codes in which institution confers research/scholarship doctoral degrees","Total dormitory capacity (campus-owned, -operated, or -affiliated housing)","Number of first-time entering students who submitted  SAT score","Number of first-time entering students who submitted ACT score","SAT-Verbal 25th percentile score","SAT-Math 25th percentile score","Combined SAT-Math and SAT-Verbal 25th percentiles scores","ACT Composite Score, 25 percentile","The ACT equivalent score for the combined 25th percentile SAT score","Derived 25th percentile ACT score, weighting both ACT and equated SAT scores by number submitted","Number of first-time student applications (used with admits and test scores for selectivity index)","Number of first-time students admitted to the university (used with applicants and test scores for selectivity index)","Percent of applicants admitted (used with test scores for selectivity index)","Final Selectivity category (ACT and Pct Admit) (1=inclusive; 2=selective; 3=more selective)"
"5/9/24 9:21","Ursinus College","Pennsylvania","Cellular Physiology","5/9/24","https://www.ursinus.edu/live/profiles/7001-visiting-assistant-professor-cellular-physiology-1","Visiting Asst Prof","5/19/2024","1) this says the review date was 5/9 but it is still open and applications will be reviewed immediately!","","Match, exact","Ursinus College","PA",216524,"Collegeville","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, no graduate coexistence","Not classified (Exclusively Undergraduate)","Four-year, full-time, more selective, lower transfer-in","Exclusively undergraduate four-year","Four-year, small, highly residential","Not Classified","Mid East DE DC MD NJ NY PA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Suburb Large","No","No","No","No",NA,"No","No","No","No","No",0,369,0,0,0,0,369,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,350,19,0,0,1472,1492,1493,1487,1493,0,1484,1,0,8,0,0,437,0,26,0,NA,NA,16,26,NA,116,0.314363,29,0,0,0,"Did not confer research/scholarship doctoral degrees",0,0,0,0,0,1367,292,77,580,570,1150,25,23,23.417344,3834,3084,0.804382,3
"5/2/24 9:02","University of Illinois Urbana-Champaign","Illinois","Ichthyology","5/9/24","https://illinois.csod.com/ux/ats/careersite/1/home/requisition/10214?c=illinois","Instructor","5/9/2024","1) at all related to the search that failed (?) for curator at INHS on the main page? 2) unrelated to the curator search but an internal candidate is already identified for this posting 1) seems to be a trend at this place","","Match, exact","University of Illinois Urbana-Champaign","IL",145637,"Champaign","R1 Doctoral Universities: Very High Research Activity","Balanced arts & sciences/professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, lower transfer-in","Majority undergraduate","Four-year, large, primarily residential","Classified","Great Lakes IL IN MI OH WI","Public, 4-year or above","Four or more years","Public",1,"City Small","Yes","Yes","No","No",NA,"No","No","No","No","No",0,9048,4355,867,312,0,14582,658561,30615,670,2139,44,121,610,92,775,92,2537,2130,4155,4893,0,0,51605,57324,52679,46409,33683,18996,32094,907,13,669,11167,7829,7474,55,1222,23,NA,NA,27,14,NA,2577,0.176725,86,187,65,0.755814,"Conferred research/scholarship doctoral degrees",0,0,1,25,24,15007,5630,3753,590,610,1200,27,25,25.799957,43473,27520,0.633037,3
"4/28/24 4:16","Western New Mexico University","New Mexico","Wildland Fire Science","","https://wnmu.peopleadmin.com/postings/1785","Asst Professor ""Limited Term""","4/28/2024","""Plan, develop, and implement course curricula for the new wildland fire science program including instruction of field-based courses in fire science, wildland fire management, and/or policy.""","","Match, exact","Western New Mexico University","NM",188304,"Silver City","Master's Colleges & Universities: Larger Programs","Professions plus arts & sciences, some graduate coexistence","Postbaccalaureate: Other-dominant, with Arts & Sciences","Four-year, medium full-time, inclusive, higher transfer-in","Majority undergraduate","Four-year, small, primarily nonresidential","Not Classified","Southwest AZ NM OK TX","Public, 4-year or above","Four or more years","Public",1,"Town Remote","No","No","No","No","Yes","Yes","No","No","No","No",74,257,250,0,0,0,581,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35,215,89,168,62,42,3193,4139,2896,1858.666667,1874,1022,989,545,50,290,301,721,175,48,109,50,NA,NA,19,44,NA,167,0.287435,25,10,4,0.16,"Did not confer research/scholarship doctoral degrees",0,0,1,4,0,382,0,0,0,0,0,0,0,0,0,0,0,1
"4/27/24 2:46","University of South Dakota","South Dakota","Biology","5/3/24","https://yourfuture.sdbor.edu/postings/38492","Visiting Asst Prof","","","","Match, exact","University of South Dakota","SD",219471,"Vermillion","R2 Doctoral Universities: High Research Activity","Professions plus arts & sciences, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, selective, lower transfer-in","High undergraduate","Four-year, medium, primarily residential","Not Classified","Plains IA KS MN MO NE ND SD","Public, 4-year or above","Four or more years","Public",1,"Town Distant","No","Yes","No","No",NA,"No","No","No","No","No",27,1403,567,53,198,0,2248,24766,4513,46,285,10,4,8,31,22,31,118,647,437,966,0,27,9920,12276,9459,7196.333333,7103,2356,4725,959,16,1403,1324,1032,1162,76,213,101,NA,NA,23,51,NA,744,0.330961,43,51,23,0.534884,"Conferred research/scholarship doctoral degrees",1,0,0,18,8,2226,51,1116,500,500,1000,20,19,19.956298,3392,3085,0.909493,2
"4/12/24 13:21","University of Sheffield","United Kingdom","Zoology","4/4/24","https://www.jobs.ac.uk/job/DGC284/research-fellow","Research Fellow","7/2/2024","3 year fellow; 1) Rejection 4/23 X2","3","International",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4/4/24 15:03","Reed College","Oregon","Animal Behavior","4/12/24","https://www.reed.edu/dean_of_faculty/facsearch/positions/visiting-assistant-professor-of-biology.html","Visiting Asst Prof","4/5/2024","I've been a VAP and PD at Reed, it is a high quality PUI. You would have a lab to conduct research out of while mentoring undergraduates through a senior thesis. This post is to hold for someone that has a cichlid fishroom, though the committee isn't looking for a fish person specifically. 1) question for SC: would the department support visas for out-of-country applicants? ","2","Match, exact","Reed College","OR",209922,"Portland","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, no graduate coexistence","Postbaccalaureate: Single program-Other","Four-year, full-time, more selective, lower transfer-in","Very high undergraduate","Four-year, small, highly residential","Not Classified","Far West AK CA HI NV OR WA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"City Large","No","No","No","No",NA,"No","No","No","No","No",0,309,4,0,0,0,313,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,301,8,0,0,1471,1562,1385,1353.666667,1366,19,1338,11,0,17,0,19,363,1,18,0,NA,NA,14,45,NA,66,0.210863,28,1,0,0,"Did not confer research/scholarship doctoral degrees",0,0,1,1,0,1130,0,0,0,0,0,0,0,0,5647,2391,0.423411,3
"4/1/24 17:28","St. Mary's College of Maryland","Maryland","Developmental Biology","4/1/24","https://www.smcm.edu/hr/smcm-job/visiting-assistant-professor-in-developmental-cellular-biology/","Visiting Asst Prof","6/19/2024","Still reviewing applications (4/16)! - updated to a two year position! (6/9)","","Match, exact","St. Mary's College of Maryland","MD",163912,"St. Mary's City","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, no graduate coexistence","Postbaccalaureate: Single program-Education","Four-year, full-time, selective, lower transfer-in","Very high undergraduate","Four-year, small, highly residential","Not Classified","Mid East DE DC MD NJ NY PA","Public, 4-year or above","Four or more years","Public",1,"Suburb Small","No","No","No","No",NA,"No","No","Yes","No","No",0,403,21,0,0,0,424,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21,360,43,0,0,1489,1611,1508,1464,1486,22,1420,47,0,19,22,0,377,4,77,2,NA,NA,16,45,NA,83,0.195755,22,1,0,0,"Did not confer research/scholarship doctoral degrees",1,0,0,1,0,1507,322,82,550,520,1070,23,21,21.405941,2604,2058,0.790323,2
"4/1/24 17:27","St. Mary's College of Maryland","Maryland","Neurobiology / Cell Biology","4/1/24","https://www.smcm.edu/hr/smcm-job/visiting-assistant-professor-of-neurobiology/","Visiting Asst Prof","6/19/2024","Still reviewing applications (4/16)! -  Updated to a two year position! (6/19)","","Match, exact","St. Mary's College of Maryland","MD",163912,"St. Mary's City","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, no graduate coexistence","Postbaccalaureate: Single program-Education","Four-year, full-time, selective, lower transfer-in","Very high undergraduate","Four-year, small, highly residential","Not Classified","Mid East DE DC MD NJ NY PA","Public, 4-year or above","Four or more years","Public",1,"Suburb Small","No","No","No","No",NA,"No","No","Yes","No","No",0,403,21,0,0,0,424,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21,360,43,0,0,1489,1611,1508,1464,1486,22,1420,47,0,19,22,0,377,4,77,2,NA,NA,16,45,NA,83,0.195755,22,1,0,0,"Did not confer research/scholarship doctoral degrees",1,0,0,1,0,1507,322,82,550,520,1070,23,21,21.405941,2604,2058,0.790323,2
"4/1/24 17:26","St. Mary's College of Maryland","Maryland","Molecular Biology","4/1/24","https://www.smcm.edu/hr/smcm-job/visiting-assistant-professor-of-molecular-biology/","Visiting Asst Prof","","Still reviewing applications (4/16)!","","Match, exact","St. Mary's College of Maryland","MD",163912,"St. Mary's City","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, no graduate coexistence","Postbaccalaureate: Single program-Education","Four-year, full-time, selective, lower transfer-in","Very high undergraduate","Four-year, small, highly residential","Not Classified","Mid East DE DC MD NJ NY PA","Public, 4-year or above","Four or more years","Public",1,"Suburb Small","No","No","No","No",NA,"No","No","Yes","No","No",0,403,21,0,0,0,424,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,21,360,43,0,0,1489,1611,1508,1464,1486,22,1420,47,0,19,22,0,377,4,77,2,NA,NA,16,45,NA,83,0.195755,22,1,0,0,"Did not confer research/scholarship doctoral degrees",1,0,0,1,0,1507,322,82,550,520,1070,23,21,21.405941,2604,2058,0.790323,2
"3/28/24 10:51","Cal Poly Humboldt","California","Conservation Biology / Wildlife Biology","4/1/24","https://careers.humboldt.edu/hm/en-us/job/536304/fulltime-lecturer-faculty-position-nontenure-track-department-of-wildlife-management","Instructor","4/10/2024","Due date extended to May 1. Also according to ECOLOG, there are up to 2 positions available, and ""Depending on satisfactory performance evaluation, available funding, and programmatic need we anticipate renewing this position for the foreseeable future (in fact, we count on that, but I can't say it so directly!)"", and ""pay will be at least 15% higher than listed on the website because of our recent successful labor action.""","1","Match, by alias","California State Polytechnic University-Humboldt","CA",115755,"Arcata","Master's Colleges & Universities: Larger Programs","Balanced arts & sciences/professions, some graduate coexistence","Postbaccalaureate: Comprehensive programs","Four-year, full-time, inclusive, higher transfer-in","Very high undergraduate","Four-year, medium, primarily residential","Not Classified","Far West AK CA HI NV OR WA","Public, 4-year or above","Four or more years","Public",1,"Town Remote","No","No","No","No","Yes","Yes","No","No","No","No",0,1843,209,0,0,0,2052,NA,NA,NA,NA,NA,NA,NA,NA,0,0,116,93,1069,774,0,0,7180,7813,6612,5966.666667,6008,604,5238,753,0,17,406,198,532,14,837,136,NA,NA,22,3,NA,367,0.17885,42,12,9,0.214286,"Did not confer research/scholarship doctoral degrees",0,0,1,9,0,2069,495,138,490,480,970,17,18,17.781991,10198,8683,0.851441,1
"3/27/24 10:12","Hobart and William Smith Colleges","New York","Biology","4/26/24","https://apply.interfolio.com/143636","Visiting Asst Prof","3/28/2024","SC: Candidates from any area in biology will be considered. We have particular needs in cell biology, neurobiology, and behavior. 1) The position asks for a research statement - does it include time/space/funds for mentoring students in research? SC: Space and modest funds are available if mentoring students in research (e.g., independent study) is of interest, but it isn't an expectation of the position. ","","Match, by alias","Hobart William Smith Colleges","NY",191630,"Geneva","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, no graduate coexistence","Postbaccalaureate: Single program-Education","Four-year, full-time, more selective, lower transfer-in","Very high undergraduate","Four-year, small, highly residential","Classified","Mid East DE DC MD NJ NY PA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Town Distant","No","No","No","No",NA,"No","No","No","No","No",0,580,7,0,0,0,587,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,509,71,0,0,2070,2109,1833,1822.333333,1824,9,1802,10,6,6,9,0,390,1,12,0,NA,NA,17,45,NA,146,0.248722,33,2,0,0,"Did not confer research/scholarship doctoral degrees",1,0,0,1,0,1800,176,90,590,590,1180,26,24,24.676692,3931,2431,0.618418,3
"3/26/24 14:46","California Ocean Science Trust","California","Ocean & Coastal Ecosystem Health","4/2/24","https://calost.bamboohr.com/careers/21?source=aWQ9Mg%3D%3D","Senior Science Fellow","","","","Unmatched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/18/24 16:27","National Zoo/Smithsonian","District of Columbia","Bioinformatics/CompBio","4/26/24","https://www.usajobs.gov/job/782000900","multi-year bioinformatician","3/18/2024","Open to US Citizens and Permanent Residents","2","Unmatched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/14/24 9:49","California Department of Fish and Wildlife","California","eDNA","4/2/24","https://calcareers.ca.gov/CalHrPublic/Jobs/JobPosting.aspx?JobControlId=421844","Senior Environmental Scientist- Term","3/14/2024","Join our interdisciplinary team and lead the development of an eDNA module, which will be implemented as part of our long-term monitoring program assessing aquatic and terrestrial biodiversity throughout California! This position can be viewed akin to a postdoc or as a foot in the door with governmental work. It is a great opportunity to demonstrate the utility of eDNA monitoring by building something from the ground-up, to form relationships within CA Fish and Wildlife and our many partners, and to understand how to successfully collaborate with a state agency. Specifically, this position will be responsible for developing protocols that use eDNA metabarcoding approaches for the detection of terrestrial and aquatic species, designing genetic data management infrastructure, and synthesizing metrics of biodiversity to assess watershed health and help implement conservation restoration measures. This position will involve dynamic, expanding responsibilities in the areas of regulations, monitoring, applied science, and conservation. Candidates with a PhD or MS and sufficient experience to meet the qualifications for a Senior Environmental Scientist are encouraged to apply. Please note, you have to take an 'exam' to qualify for this position. It is not an actual exam, it is just transcribing your CV and academic transcripts.  1) also if you read the position description it indicates the 12 month term position could be extended to 24 months or become permanent.","","Unmatched",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3/10/24 14:03","Pepperdine University","California","Zoology and Physiology","3/29/24","https://apply.interfolio.com/141388","Visiting Asst Prof","3/11/2024","SC seeking colleague who can teach VERTEBRATE Physiology (advanced) and Zoology (intro) courses. (1) Wasn't this university a plot point in the Sopranos","","Match, exact","Pepperdine University","CA",121150,"Malibu","Doctoral/Professional Universities","Balanced arts & sciences/professions, some graduate coexistence","Research Doctoral: Single program-Education","Four-year, full-time, more selective, lower transfer-in","Majority graduate","Four-year, medium, highly residential","Not Classified","Far West AK CA HI NV OR WA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Suburb Large","No","No","No","No",NA,"No","No","No","No","No",0,946,1487,66,167,0,2666,NA,NA,NA,NA,NA,NA,NA,NA,0,66,305,1349,485,461,0,0,8824,10579,9554,7136.666667,3459,6095,3131,326,1,1,2796,3299,726,7,89,46,NA,NA,20,52,NA,945,0.354464,41,30,6,0.146341,"Conferred research/scholarship doctoral degrees",1,0,0,11,1,2585,510,280,600,600,1200,26,25,25.35443,11768,4925,0.418508,3
"3/8/24 8:47","Wellesley College","Massachusetts","Ecology","","https://wd1.myworkdaysite.com/recruiting/wellesley/wellesley-faculty/job/Wellesley-College/Visiting-Lecturers-in-Biological-Sciences_R0004561","Visiting Asst Prof","5/29/2024","Review is ongoing. I am not on the SC but do work in the wellesley bio dept as a visitor right now and am happy to answer Qs. The job ad is vague but they are definitely looking for a full time visitor to teach ecology, ecosystem ecology, and intro bio.  1) how likely do you think renewal for this position is? Are they really hiring three positions? OP: Yes they are hiring three visitors, ecologist is full time. The dept is definitely doing a full search for a TT ecologist next year so the only way the ecologist will be reapppointed is through the TT position. Wellesley sometimes hires internally during searches 2) I have a friend in the area who would be interested in this type of position, though he's a single man - would a single male applicant be viewed negatively/with suspicion at a women's college? 3) @2... obviously not. x2 4) did someone accept this position? OP: Position has been filled","","Match, exact","Wellesley College","MA",168218,"Wellesley","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, no graduate coexistence","Not classified (Exclusively Undergraduate)","Four-year, full-time, more selective, lower transfer-in","Exclusively undergraduate four-year","Four-year, small, highly residential","Not Classified","New England CT ME MA NH RI VT","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Suburb Large","No","No","No","No",NA,"No","Yes","No","No","No",0,713,0,0,0,0,713,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,659,54,0,0,2519,2735,2280,2252,2280,0,2237,23,1,19,0,0,581,0,12,0,NA,NA,16,45,NA,168,0.235624,39,0,0,0,"Did not confer research/scholarship doctoral degrees",0,0,0,0,0,2198,371,216,680,670,1350,31,29,29.735945,6581,1343,0.204072,3
"3/7/24 11:22","Cornell University","New York","Lecturer in Ethics in Life Sciences","3/31/24","https://academicjobsonline.org/ajo/jobs/27234","Lecturer","3/7/2024","While not stating ecology or evolution in the job ad, this position will teach a class which crosses ethics in disciplines across the College of Agriculture and Life Sciences. Ecology and Evolution is one of these departments. Further, this position will be hosted by the Department of Microbiology (which includes microbial ecology!). 3 years renewable, full time.","","Match, exact","Cornell University","NY",190415,"Ithaca","R1 Doctoral Universities: Very High Research Activity","Balanced arts & sciences/professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, lower transfer-in","Majority undergraduate","Four-year, large, primarily residential","Classified","Mid East DE DC MD NJ NY PA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"City Small","Yes","Yes","No","No",NA,"No","No","No","No","No",0,4277,3156,515,297,0,8245,663231,42944,1238,1492,44,55,375,41,474,41,1890,1563,2307,1970,0,0,24027,24594,23620,23190,14743,8877,14691,50,2,0,8282,595,3245,4,669,0,NA,NA,27,14,NA,1539,0.186659,63,168,53,0.84127,"Conferred research/scholarship doctoral degrees",0,0,1,24,24,7135,2361,1161,680,720,1400,32,30,30.659284,51500,5514,0.107068,3
"3/7/24 11:08","Ithaca College","New York","Evolution and Ecology","","https://ehwy.fa.us2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_1/job/2312","Instructor","3/14/2024","one-year, full-time Instructor in Evolution and Ecology  1) any option for renewal?","","Match, exact","Ithaca College","NY",191968,"Ithaca","Master's Colleges & Universities: Larger Programs","Professions plus arts & sciences, some graduate coexistence","Postbaccalaureate: Other-dominant, with Arts & Sciences","Four-year, full-time, selective, lower transfer-in","Very high undergraduate","Four-year, medium, highly residential","Not Classified","Mid East DE DC MD NJ NY PA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Suburb Small","No","No","No","No",NA,"No","No","No","No","No",0,1390,186,0,87,0,1663,NA,NA,NA,NA,NA,NA,NA,NA,0,0,44,229,505,885,0,0,6266,6780,5354,5200.666667,4957,397,4784,150,1,22,339,58,985,7,60,4,NA,NA,22,51,NA,367,0.220686,45,18,8,0.177778,"Did not confer research/scholarship doctoral degrees",0,0,1,6,0,4428,0,0,0,0,0,0,0,0,12906,9767,0.75678,2
"3/6/24 5:41","Colgate University","New York","Microbiology","3/8/24","https://apply.interfolio.com/140819","Visiting Asst Prof","3/6/2024","This is a great place to work!","","Match, exact","Colgate University","NY",190099,"Hamilton","Baccalaureate Colleges: Arts & Sciences Focus","Arts & sciences focus, no graduate coexistence","Postbaccalaureate: Single program-Education","Four-year, full-time, more selective, lower transfer-in","Very high undergraduate","Four-year, medium, highly residential","Not Classified","Mid East DE DC MD NJ NY PA","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"Town Distant","No","No","No","No",NA,"No","No","No","No","No",0,904,4,0,0,0,908,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,852,52,0,0,2992,3112,3054,3037.333333,3042,12,3023,9,0,10,6,6,765,0,25,0,NA,NA,15,45,NA,307,0.338106,41,2,0,0,"Did not confer research/scholarship doctoral degrees",1,0,0,1,0,2884,437,328,650,650,1300,30,27,28.286275,8583,2358,0.274729,3
"3/5/24 17:17","Duke University","North Carolina","Marine Science","4/1/24","https://academicjobsonline.org/ajo/jobs/26906","Visiting Scholar","3/5/2024","repeat of two lines below...","","Match, exact","Duke University","NC",198419,"Durham","R1 Doctoral Universities: Very High Research Activity","Arts & sciences plus professions, high graduate coexistence","Research Doctoral: Comprehensive programs, with medical/veterinary school","Four-year, full-time, more selective, lower transfer-in","Majority graduate","Four-year, large, highly residential","Classified","Southeast AL AR FL GA KY LA MS NC SC TN VA WV","Private not-for-profit, 4-year or above","Four or more years","Private not-for-profit",1,"City Large","No","Yes","No","No",NA,"No","No","No","No","No",0,2405,3343,568,370,0,6686,1180209,16429,1211,3573,54,34,229,251,317,251,1238,2475,1609,796,0,0,16768,17855,16172,15625.333333,6717,9455,6542,108,30,37,8780,675,1580,0,35,0,NA,NA,24,52,NA,1291,0.19309,49,130,33,0.673469,"Conferred research/scholarship doctoral degrees",0,0,1,24,18,5773,954,956,720,750,1470,34,32,33.001047,39639,3068,0.077399,3
"3/5/24 16:10","Northern Michigan University","Michigan","Controlled Environment Agriculture","3/28/24","https://workatnmu.nmu.edu/en-us/job/494441/controlled-environment-agricultureinstructor3-year-term","Instructor","","","","Match, exact","Northern Michigan University","MI",171456,"Marquette","Master's Colleges & Universities: Medium Programs","Balanced arts & sciences/professions, some graduate coexistence","Postbaccalaureate: Comprehensive programs","Four-year, full-time, selective, higher transfer-in","Very high undergraduate","Four-year, medium, primarily residential","Classified","Great Lakes IL IN MI OH WI","Public, 4-year or above","Four or more years","Public",1,"Town Remote","No","No","No","No",NA,"No","No","No","No","No",207,1229,128,0,1,0,1565,NA,NA,NA,NA,NA,NA,NA,NA,0,0,48,81,508,721,185,109,7732,10080,7368,6542,6734,634,5876,629,4,225,249,385,1347,13,348,45,NA,NA,28,51,NA,219,0.139936,59,18,11,0.186441,"Did not confer research/scholarship doctoral degrees",1,0,0,8,0,2892,0,0,0,0,0,0,0,0,6233,4169,0.668859,2
